word_id_in_chunk,word,pred_label,pred_id,is_metaphor,metaphor_score,context,corpus,chunk_id,global_word_id,is_punct,lemma,pos
27,room,LABEL_0,0,1,0.9995649456977844,she has left herself no room for manoeuvre ? She is,economy,65,6937,False,room,NOUN
34,teetering,LABEL_0,0,1,0.9974044561386108,manoeuvre ? She is constantly teetering on the edge of blowing,economy,65,6944,False,teeter,VERB
37,edge,LABEL_0,0,1,0.999298632144928,is constantly teetering on the edge of blowing her fiscal rules,economy,65,6947,False,edge,NOUN
63,meeting,LABEL_0,0,1,0.9930511713027954,she can claim to be meeting her rules is by pretending,economy,65,6973,False,meeting,NOUN
87,far,LABEL_0,0,1,0.9917560815811156,look at the record so far . Borrowing in the last,economy,65,6997,False,far,ADV
120,inherited,LABEL_0,0,1,0.9956441521644592,higher than the plans she inherited from the Conservatives .,economy,65,7030,False,inherit,VERB
36,generated,LABEL_0,0,1,0.9956589341163636,rules themselves that have “ generated investment ” . The reality,economy,66,7071,False,generate,VERB
50,loosened,LABEL_0,0,1,0.9991099238395692,more straightforward : they have loosened the fiscal rules so they,economy,66,7085,False,loosen,VERB
74,rise,LABEL_0,0,1,0.9966012239456176,national debt to continue to rise higher every single year while,economy,66,7109,False,rise,VERB
75,higher,LABEL_0,0,1,0.9907803535461426,debt to continue to rise higher every single year while Ministers,economy,66,7110,False,higher,ADV
93,watering,LABEL_0,0,1,0.9965662956237792,will be an eye - watering £ 200 billion of additional,economy,66,7128,False,water,VERB
175,breaking,LABEL_0,0,1,0.9985617399215698,confirmed that she would be breaking them right now .,economy,66,7210,False,break,VERB
17,face,LABEL_0,0,1,0.9978490471839904,"bond markets . Should we face a sudden external shock ,",economy,67,7232,False,face,VERB
27,firepower,LABEL_0,0,1,0.998706042766571,", we have no fiscal firepower left with which to respond",economy,67,7242,False,firepower,NOUN
56,open,LABEL_0,0,1,0.9928075075149536,Chancellor : will she be open about what she has done,economy,67,7271,False,open,ADJ
65,admit,LABEL_0,0,1,0.9959291219711304,has done ? Will she admit that she has made a,economy,67,7280,False,admit,VERB
79,higher,LABEL_0,0,1,0.99704509973526,borrow more and to accept higher debts ? Does she accept,economy,67,7294,False,higher,ADV
11,face,LABEL_0,0,1,0.9994515180587769,she does not have to face a new OBR forecast today,economy,68,7366,False,face,VERB
45,blown,LABEL_0,0,1,0.9987397193908693,"fuel payments , having already blown the savings on buying off",economy,68,7400,False,blow,VERB
39,raising,LABEL_0,0,1,0.9992706179618835,can be paid for without raising taxes ? Can she explain,economy,71,7518,False,raise,VERB
54,run,LABEL_0,0,1,0.996479332447052,", apparently to avoid a run on the pound , this",economy,71,7533,False,run,VERB
116,state,LABEL_0,0,1,0.9976881146430968,are both in a worse state now than when Labour came,economy,71,7595,False,state,NOUN
37,led,LABEL_0,0,1,0.9994879364967346,"cap , which we are led to believe is imminent —",economy,72,7641,False,lead,VERB
44,addition,LABEL_0,0,1,0.9961298108100892,believe is imminent — another addition to the ballooning welfare bill,economy,72,7648,False,addition,NOUN
47,ballooning,LABEL_0,0,1,0.9946773052215576,— another addition to the ballooning welfare bill ; another expensive,economy,72,7651,False,ballooning,NOUN
53,surrender,LABEL_0,0,1,0.9987967610359192,welfare bill ; another expensive surrender to the Labour left .,economy,72,7657,False,surrender,NOUN
68,assessment,LABEL_0,0,1,0.9972199201583862,get the OBR ’ s assessment of the economic outlook following,economy,72,7672,False,assessment,NOUN
73,following,LABEL_0,0,1,0.990228235721588,assessment of the economic outlook following the tariffs — changes that,economy,72,7677,False,follow,VERB
93,deluge,LABEL_0,0,1,0.998824179172516,"coming . Meanwhile , her deluge of taxes and regulations has",economy,72,7697,False,deluge,NOUN
