word_id_in_chunk,word,pred_label,pred_id,is_metaphor,metaphor_score,context,corpus,chunk_id,global_word_id,is_punct,lemma,pos
69,context,LABEL_0,0,1,0.9952453374862672,"ambitious , especially given the context of ongoing workforce shortages ,",healthcare,68,6265,False,context,NOUN
105,look,LABEL_0,0,1,0.9969115257263184,afford to set targets that look good on paper but falter,healthcare,68,6301,False,look,VERB
108,paper,LABEL_0,0,1,0.9948908686637878,"targets that look good on paper but falter in practice ,",healthcare,68,6304,False,paper,NOUN
114,damaging,LABEL_0,0,1,0.9922811985015868,"but falter in practice , damaging morale and patient care .",healthcare,68,6310,False,damage,VERB
121,steps,LABEL_0,0,1,0.9973185658454896,and patient care . What steps is the Minister taking to,healthcare,68,6317,False,step,NOUN
3,touch,LABEL_0,0,1,0.999155342578888,"I will also touch on adult social care ,",healthcare,69,6361,False,touch,NOUN
23,job,LABEL_0,0,1,0.995373010635376,"Casey commission has an important job to do , but the",healthcare,69,6381,False,job,NOUN
41,state,LABEL_0,0,1,0.9939382076263428,of Casey ’ s work state clearly :,healthcare,69,6399,False,state,NOUN
6,reached,LABEL_0,0,1,0.9991519451141356,"that those settlements have been reached , can the Minister provide",healthcare,71,6435,False,reach,VERB
45,length,LABEL_0,0,1,0.9930856823921204,Does she agree that the length of time set for the,healthcare,72,6533,False,length,NOUN
67,injected,LABEL_0,0,1,0.9962573051452636,confidence that the Government have injected sufficient urgency to address the,healthcare,72,6555,False,inject,VERB
81,robust,LABEL_0,0,1,0.996648371219635,ensuring that we have a robust social care system that can,healthcare,72,6569,False,robust,ADJ
87,stand,LABEL_0,0,1,0.9981880784034728,social care system that can stand up to the pressures that,healthcare,72,6575,False,stand,VERB
93,lie,LABEL_0,0,1,0.998107373714447,up to the pressures that lie ahead ?,healthcare,72,6581,False,lie,VERB
94,ahead,LABEL_0,0,1,0.9956395626068116,to the pressures that lie ahead ?,healthcare,72,6582,False,ahead,ADV
10,deep,LABEL_0,0,1,0.9992600679397584,hon . Member for that deep and thoughtful point . He,healthcare,73,6594,False,deep,ADJ
20,aim,LABEL_0,0,1,0.9965725541114808,It was introduced with the aim of driving better integration between,healthcare,74,6661,False,aim,VERB
22,driving,LABEL_0,0,1,0.9993433356285096,introduced with the aim of driving better integration between health and,healthcare,74,6663,False,drive,VERB
86,leads,LABEL_0,0,1,0.9919118285179138,that this increase in funding leads to a greater focus on,healthcare,74,6727,False,lead,VERB
112,Reaching,LABEL_0,0,1,0.9992622137069702,care fair pay agreement . Reaching such an agreement is not,healthcare,74,6753,False,reach,VERB
129,far,LABEL_0,0,1,0.9972115159034728,working in care homes are far more likely to live in,healthcare,74,6770,False,far,ADV
70,pressure,LABEL_0,0,1,0.9963401556015016,pay agreement will put undue pressure on providers unless there is,healthcare,75,6855,False,pressure,NOUN
81,attached,LABEL_0,0,1,0.9989269971847534,some money or financial incentive attached to it so that they,healthcare,75,6866,False,attach,VERB
